location,square_footage,bedrooms,bathrooms,property_type,year_built,distance_to_tube_km,amenities,price
Hounslow,475.0,2,3,Terraced,2012,1.041426603525245,"ensuite, garden, lift, parking",120000.0
Greenwich,884.0,4,3,Flat,2005,0.40694270379260183,"balcony, cellar, garden, lift, park_view, study",1086837.0
Hammersmith and Fulham,1144.0,1,3,Studio,1908,0.41424799282828445,"cellar, concierge, lift, loft, parking, river_view",1809495.0
Westminster,682.0,3,2,Maisonette,1989,0.7835196987090729,"lift, loft, new_build",722097.0
Brent,1321.0,3,2,Terraced,1943,0.7857080799795481,"balcony, cellar, garden, gym, new_build",2231766.0
Hillingdon,635.0,4,2,Studio,1855,0.3524663569902192,"cellar, concierge, garage, gym, park_view, study",120000.0
Westminster,779.0,4,1,Terraced,1899,0.4776851186579432,"ensuite, garage, lift",800711.0
Camden,526.0,4,1,Flat,1859,1.4540860884063667,"balcony, garden, near_tube",120000.0
Wandsworth,1147.0,2,1,Terraced,1973,1.924691748370941,"balcony, gym, park_view, study",1801248.0
Bexley,1479.0,1,3,Flat,1986,0.7233535355355724,"cellar, concierge, ensuite, loft, near_tube, parking",2647439.0
Croydon,321.0,3,1,Terraced,1957,0.05,"garage, garden, gym, loft, river_view",120000.0
Harrow,746.0,1,3,Semi-Detached,1851,1.3714317823352464,"balcony, cellar, ensuite, garden, parking, river_view",226902.0
Southwark,1229.0,3,2,Flat,1891,0.1864078402815731,"cellar, concierge, near_tube, park_view, study",2011467.0
Haringey,416.0,4,3,Flat,1931,0.273949411138839,"new_build, parking",120000.0
Haringey,1020.0,5,1,Semi-Detached,1875,0.8497939640694369,"lift, river_view",1333033.0
Kingston upon Thames,1216.0,4,1,Semi-Detached,1868,2.2552031861964403,"cellar, ensuite, near_tube, park_view, river_view, study",1934089.0
Croydon,873.0,5,1,Studio,1902,1.6102374544807667,"concierge, loft, near_tube",730611.0
Merton,1015.0,3,2,Flat,1952,1.4960428473200482,"garden, loft",1243643.0
Lewisham,1378.0,3,2,Detached,1865,0.8569687123181048,"lift, river_view",2131153.0
Hillingdon,1435.0,2,1,Flat,2023,0.3239563508285617,"concierge, near_tube, river_view",2345159.0
Greenwich,831.0,4,3,Flat,1929,2.0333873118317447,"balcony, cellar, river_view, study",692351.0
Hammersmith and Fulham,690.0,5,3,Semi-Detached,1879,0.33429701761860325,"concierge, parking",484969.0
Redbridge,574.0,2,1,Flat,1853,1.2528007518291615,"cellar, river_view",120000.0
Brent,1143.0,1,1,Semi-Detached,2016,1.0924693535552852,"cellar, gym, lift",1438365.0
Haringey,438.0,1,3,Flat,1953,0.2946978086649449,"garden, lift",120000.0
Enfield,774.0,4,2,Flat,2000,0.17961532656663293,"balcony, concierge, garage, near_tube, park_view, river_view",637150.0
Havering,881.0,4,3,Terraced,1985,1.4940635473113388,near_tube,809884.0
Southwark,699.0,1,3,Flat,2021,0.9797593061121846,"balcony, concierge, garden, near_tube, study",333003.0
Kensington and Chelsea,934.0,1,3,Flat,2004,2.0243082649430972,"gym, new_build",1257471.0
Greenwich,1619.0,4,1,Flat,1983,1.2107202438732771,"balcony, garden, lift, river_view",3240369.0
Redbridge,814.0,2,2,Flat,1998,1.1045189855230557,"gym, loft",598288.0
Lewisham,719.0,3,2,Semi-Detached,1999,0.11960550751715342,"ensuite, garden, loft, new_build, river_view, study",458702.0
Ealing,1155.0,2,3,Flat,1894,1.0803000016844129,"garage, garden, loft, near_tube, parking, river_view",1627328.0
Brent,922.0,4,1,Terraced,1953,0.9014356885514889,"concierge, ensuite, gym",1031798.0
Kensington and Chelsea,1282.0,4,1,Terraced,2021,1.2227592647216694,study,2573291.0
Barnet,899.0,1,2,Terraced,2000,0.902210152752462,"loft, study",890383.0
Hackney,775.0,1,3,Terraced,1868,0.8839508594868911,"garage, gym, loft, park_view, parking",538896.0
Kensington and Chelsea,315.0,3,3,Semi-Detached,1869,0.8415123672039188,"balcony, cellar, gym, loft, park_view",120000.0
Islington,364.0,4,2,Detached,1884,0.5632348927110367,near_tube,120000.0
Newham,299.0,1,2,Flat,1979,1.4805247817856653,new_build,120000.0
Ealing,964.0,1,1,Detached,1918,4.6883953562426814,"lift, park_view, river_view",937109.0
Sutton,441.0,4,3,Flat,1959,0.3135222722544186,"balcony, cellar, concierge, garden, river_view",120000.0
Bexley,1227.0,3,1,Terraced,1874,0.4343310423583961,"cellar, loft, near_tube, parking, river_view",1653863.0
Lambeth,859.0,1,1,Terraced,1860,1.4762757805743116,new_build,584505.0
Haringey,777.0,4,2,Flat,1984,0.7647631765522523,"balcony, concierge, garage, lift, park_view, study",743892.0
Sutton,597.0,1,2,Flat,1900,0.6490016969853487,"lift, loft",120000.0
Croydon,1037.0,2,2,Flat,1857,0.18080200609432462,"balcony, concierge",1139008.0
Camden,609.0,4,3,Flat,1887,0.4587597803745175,"garage, near_tube, river_view",233177.0
Wandsworth,554.0,2,1,Terraced,1906,0.3935450861594315,"gym, lift, near_tube, new_build, study",120000.0
Sutton,1207.0,1,3,Flat,1920,0.1918131649605771,"garden, near_tube",1615186.0
Croydon,956.0,5,1,Detached,2006,1.8462462229811236,"cellar, concierge, gym, river_view",1168648.0
Waltham Forest,780.0,2,1,Maisonette,1884,1.0427591889174486,"new_build, parking",306228.0
Bromley,1042.0,3,1,Flat,1955,4.394827141337769,garage,1027890.0
Camden,853.0,5,3,Flat,1897,1.127253464092977,lift,1061440.0
Redbridge,965.0,5,3,Flat,1936,0.3402018430237887,"garage, loft, parking",1100910.0
Kingston upon Thames,605.0,5,3,Maisonette,1901,1.206086691062429,loft,120000.0
Hillingdon,1471.0,2,1,Flat,1909,1.3964373431792896,"garage, gym, near_tube, river_view",2344082.0
Barking and Dagenham,676.0,5,3,Flat,1954,0.6028356513035517,"ensuite, garage, garden, lift, near_tube",264166.0
Lambeth,1317.0,1,1,Studio,1952,1.3654862921977646,"cellar, concierge, loft, study",1914233.0
Richmond upon Thames,793.0,2,2,Terraced,1873,1.34142818911818,"concierge, park_view, study",605028.0
Lewisham,1092.0,1,3,Flat,1877,0.48397295207460544,"concierge, loft",1222171.0
Barking and Dagenham,1070.0,3,1,Maisonette,1891,1.548773744888767,study,1045835.0
Lambeth,1194.0,5,1,Maisonette,2006,1.1692373780448166,new_build,2000531.0
Ealing,598.0,4,1,Terraced,1905,0.9704476049744729,near_tube,120000.0
Merton,1173.0,5,3,Flat,1950,1.0454590157841033,"gym, loft, new_build, river_view",1887924.0
Hackney,1404.0,1,2,Terraced,1928,0.33688350883048923,"new_build, study",2342894.0
Hackney,772.0,4,1,Flat,1911,2.389025327586892,"ensuite, new_build, parking, study",629847.0
Redbridge,860.0,4,2,Terraced,1856,0.7556487497627886,"ensuite, garage, garden",628522.0
Greenwich,693.0,3,3,Flat,1926,0.696606224017443,"garden, lift",423017.0
Haringey,746.0,1,1,Terraced,2023,1.2398598066056283,"lift, new_build, park_view",498141.0
Sutton,1363.0,1,2,Semi-Detached,2013,3.976263177221725,"garage, new_build, river_view",2280860.0
Haringey,549.0,5,1,Studio,1902,1.5939622873494959,study,120000.0
Brent,567.0,2,1,Detached,1942,0.765708894043073,garage,120000.0
Barnet,1333.0,4,2,Flat,1899,1.2288285931273129,"concierge, garden, near_tube, new_build, park_view, study",2236144.0
Harrow,1037.0,5,2,Flat,2010,1.2232154939345674,new_build,1390291.0
Ealing,1486.0,3,2,Terraced,1946,0.9650852604432869,"cellar, parking",2717410.0
Bromley,715.0,2,1,Flat,2010,0.351310476678015,"gym, new_build, river_view",301115.0
Kensington and Chelsea,888.0,3,2,Flat,1998,1.628269074183109,"garage, gym, lift",1358219.0
Harrow,652.0,2,2,Semi-Detached,1906,0.6596382883112529,"cellar, gym, near_tube, new_build, river_view",226911.0
Hounslow,893.0,1,2,Flat,1929,0.5196198963711892,"cellar, concierge, garage, lift, loft",752160.0
Hillingdon,318.0,5,2,Flat,1949,0.7161466159132386,"cellar, garage, lift, river_view",120000.0
Hackney,1055.0,2,1,Terraced,1893,1.9340714976204647,"ensuite, garage",1251671.0
Hillingdon,947.0,4,1,Studio,1994,0.6483667893545199,"balcony, cellar, concierge, gym, lift, loft",1159206.0
Hounslow,833.0,4,3,Semi-Detached,1948,0.8915538562893979,new_build,742714.0
Lambeth,733.0,3,2,Flat,1886,3.336131552135381,"garage, new_build",397832.0
Redbridge,582.0,3,2,Terraced,1934,0.6822358673189883,"garage, garden, parking",120000.0
Croydon,1068.0,1,3,Maisonette,1992,0.866648099962179,"balcony, ensuite, study",1165223.0
Brent,499.0,3,1,Flat,1923,0.9538101955920297,"cellar, gym, loft, parking",120000.0
Hillingdon,1004.0,4,3,Terraced,1973,0.6769898194135431,gym,1226104.0
Bromley,1472.0,1,2,Semi-Detached,2021,0.8583358097433179,"gym, loft, new_build, park_view, river_view, study",2619491.0
Croydon,1296.0,2,3,Semi-Detached,1908,1.041021806531467,park_view,1865285.0
Wandsworth,398.0,4,2,Flat,2023,0.6517682800916852,"concierge, lift, parking",120000.0
Sutton,689.0,5,2,Maisonette,1922,0.17003623091148828,"balcony, cellar, parking, study",259020.0
Waltham Forest,976.0,2,2,Flat,1947,0.259936624206021,"balcony, cellar, garage, garden, near_tube, study",1219015.0
Islington,829.0,5,1,Flat,1984,0.9273887302201858,"balcony, lift, new_build, study",801305.0
Hounslow,430.0,1,2,Flat,1861,2.619177189990356,"ensuite, garage, gym, loft",120000.0
Camden,966.0,3,3,Terraced,1972,0.7543466050097928,"cellar, ensuite",1542154.0
City of London,847.0,5,2,Flat,1948,1.153844578374987,"ensuite, garden, gym, parking, study",1144215.0
Barking and Dagenham,1424.0,3,1,Semi-Detached,1964,2.0325225093131727,"concierge, loft, new_build, parking",2321745.0
Kensington and Chelsea,774.0,3,3,Detached,2015,1.352731614704462,park_view,937994.0
City of London,1200.0,1,1,Flat,1934,0.9480566966830992,"cellar, garage, park_view",2069956.0
Lewisham,470.0,3,1,Detached,2011,0.8692371036718066,"balcony, ensuite, garage, lift, new_build, park_view",120000.0
Hounslow,542.0,3,1,Studio,1948,0.549480743999687,"balcony, cellar, concierge, garden, parking, river_view",120000.0
Brent,1066.0,5,1,Flat,1887,1.5979233099185535,"balcony, ensuite",1397239.0
Enfield,1175.0,2,1,Semi-Detached,1963,1.9507461569212328,"gym, lift, near_tube, new_build, park_view",1565978.0
Waltham Forest,563.0,2,1,Studio,1883,0.05,"lift, new_build",120000.0
Croydon,857.0,4,3,Semi-Detached,2006,1.6059619115172885,"cellar, ensuite, gym, parking, river_view",885451.0
Hounslow,436.0,5,2,Terraced,1876,1.410859033604712,"cellar, lift, loft, park_view",120000.0
Hammersmith and Fulham,796.0,2,1,Maisonette,1936,0.7145585198299294,"ensuite, new_build",650781.0
Lewisham,1101.0,4,2,Semi-Detached,1992,0.5512327630920157,"ensuite, gym, loft, new_build, parking, river_view",1702416.0
Waltham Forest,720.0,5,3,Flat,1851,1.2852602654957486,"garage, study",141558.0
Redbridge,775.0,4,3,Flat,1935,0.2583056980665553,"garage, parking, study",536653.0
Harrow,511.0,3,1,Terraced,1938,0.7337745503501645,"ensuite, lift, loft, new_build, park_view, parking",120000.0
City of London,655.0,2,1,Flat,1908,1.1510942735475043,"ensuite, garden",350266.0
Lambeth,1377.0,2,3,Flat,1967,2.221092099629137,"ensuite, gym",2518908.0
Redbridge,872.0,1,2,Flat,1906,2.8105438983970146,"balcony, cellar, garage, parking, river_view, study",579745.0
Kingston upon Thames,549.0,1,3,Detached,1915,0.3850978430460829,"balcony, garden, park_view",120000.0
Lewisham,756.0,3,1,Semi-Detached,1897,1.2200334403897972,"ensuite, garage, lift, park_view, river_view",307122.0
Enfield,371.0,1,1,Flat,1958,0.9503327101847348,lift,120000.0
Haringey,546.0,1,2,Flat,2003,1.4646992232547011,"garage, loft, near_tube, parking",120000.0
Brent,1258.0,4,1,Flat,1880,0.8435369648002761,garden,1928473.0
Sutton,807.0,1,3,Flat,1921,1.5227124578393394,"cellar, garden, study",383850.0
Islington,1417.0,1,3,Terraced,1889,1.1329450078355898,"garage, river_view",2434731.0
Southwark,821.0,3,1,Flat,1892,0.6026437385213226,"ensuite, garden, parking",609675.0
Hammersmith and Fulham,839.0,5,2,Studio,2019,1.5328443225835389,"gym, near_tube, study",1081358.0
Havering,1042.0,4,2,Flat,1973,0.8587001955946293,"cellar, gym, loft, near_tube, river_view, study",1327524.0
Harrow,250.0,1,2,Flat,2014,1.0030504901894803,"cellar, garden, lift, park_view",120000.0
Barking and Dagenham,911.0,1,2,Detached,1960,0.4500535659294217,concierge,757893.0
Croydon,835.0,4,2,Flat,1965,0.7767293515629935,"garden, lift, new_build",677009.0
Islington,1296.0,4,3,Flat,1974,2.1918639337987296,"ensuite, garage, garden, near_tube, new_build",2524049.0
Bexley,1139.0,2,1,Flat,1963,0.619818376577535,"balcony, cellar, new_build",1409095.0
Hackney,510.0,5,1,Semi-Detached,1993,2.820989277554985,"balcony, garden, park_view, study",120000.0
Havering,1223.0,5,3,Flat,1906,1.0312110727068966,"gym, loft, near_tube, river_view",1943762.0
Havering,771.0,4,3,Detached,1867,1.1761196143965715,"cellar, garage, loft, near_tube, parking, river_view",410222.0
Redbridge,579.0,4,2,Terraced,1935,0.527611335055571,"cellar, ensuite, garage, park_view",120000.0
Westminster,909.0,4,3,Detached,1850,1.601201807286537,"loft, new_build, river_view, study",1271970.0
Wandsworth,789.0,1,1,Terraced,1858,0.24023260410202218,"concierge, ensuite, garden, gym, new_build, study",501764.0
Hackney,1312.0,4,3,Semi-Detached,1858,0.7928223220360301,"ensuite, near_tube",2011880.0
Barnet,952.0,5,3,Semi-Detached,1863,0.5305935274638388,"concierge, lift, park_view, parking, river_view",1092652.0
Brent,912.0,2,1,Terraced,1972,0.28880315118250455,"cellar, ensuite, garage, loft, new_build",1079784.0
Hounslow,1120.0,1,1,Semi-Detached,1953,1.4633734642119178,"concierge, ensuite, near_tube",1476454.0
Hounslow,1178.0,2,2,Semi-Detached,2012,0.8184228474841693,"balcony, cellar, loft, near_tube, parking, river_view",1759242.0
Islington,1085.0,2,3,Flat,1900,1.0015389992115369,"ensuite, garden",1605713.0
Tower Hamlets,1276.0,5,1,Semi-Detached,1907,0.5520411399015236,"balcony, ensuite, lift, near_tube, river_view, study",2180563.0
Bromley,1033.0,3,2,Flat,1935,1.6832095778772949,park_view,1221813.0
Westminster,900.0,4,3,Terraced,1985,1.1265346769092353,"garden, parking",1327095.0
Camden,1222.0,5,1,Flat,2011,2.4627799704422713,"ensuite, garden",2206228.0
Newham,823.0,4,2,Flat,1976,0.5797816331772283,"gym, loft, park_view",687604.0
Hounslow,860.0,4,1,Flat,1938,0.576696309357046,"cellar, lift, loft",732341.0
Croydon,1366.0,5,1,Flat,2020,1.3657499278372265,"balcony, garage, loft, park_view, study",2419679.0
Wandsworth,1337.0,4,2,Flat,1881,2.6303786517283085,"garage, loft, near_tube",2268329.0
Newham,848.0,2,1,Flat,1931,0.6495729072005977,"cellar, loft, new_build, river_view",686702.0
Greenwich,714.0,4,1,Terraced,1892,0.08993715887857798,concierge,353821.0
Bexley,1289.0,2,3,Flat,1878,0.33155759149161695,new_build,1850341.0
Merton,1090.0,2,1,Studio,1919,2.191794616706297,"balcony, ensuite, gym",1372918.0
Waltham Forest,945.0,4,3,Detached,1983,0.7666389377018615,garden,1005502.0
Southwark,753.0,2,1,Flat,1905,3.0028722363348472,parking,282743.0
Harrow,950.0,1,2,Flat,1992,0.38266301323047397,ensuite,1050888.0
Lambeth,843.0,5,3,Flat,1956,1.3725649009505172,"cellar, study",974510.0
Hammersmith and Fulham,651.0,3,2,Flat,1973,1.392774941400343,"gym, parking",307276.0
Westminster,889.0,4,2,Terraced,1892,0.25843140480842486,garage,1213667.0
Richmond upon Thames,930.0,5,3,Semi-Detached,2000,0.26446121768067193,"garage, study",1351095.0
Havering,737.0,4,1,Terraced,1885,0.7886709646803743,"garage, parking",309989.0
Bromley,1121.0,4,3,Flat,1914,1.4592682336040141,"cellar, concierge, garage, parking, river_view, study",1758244.0
Tower Hamlets,1237.0,4,3,Semi-Detached,1986,1.2499618800038184,"cellar, ensuite, near_tube, parking",2204604.0
Islington,1141.0,2,3,Flat,1970,0.842806547772467,"cellar, gym, lift, parking, study",1801841.0
Southwark,767.0,5,2,Detached,1902,0.8194920356920604,"concierge, ensuite, parking, river_view, study",705522.0
Kensington and Chelsea,1077.0,4,2,Studio,1895,0.12753457080619396,concierge,1784944.0
Lambeth,873.0,1,2,Flat,1925,0.46673731951935327,"near_tube, new_build, study",987305.0
Havering,479.0,1,2,Semi-Detached,1927,0.21257729387428143,"gym, near_tube, new_build, river_view",120000.0
Islington,1052.0,5,3,Detached,1860,1.2310613170889757,"concierge, ensuite, garage, garden, loft, parking",1597995.0
Greenwich,894.0,5,3,Terraced,1892,0.3338084122324643,"concierge, garden, near_tube",959068.0
Croydon,1628.0,5,1,Flat,1876,2.1681718718448044,"gym, study",2909045.0
Tower Hamlets,1287.0,1,1,Semi-Detached,1876,1.000707462650262,"garden, gym, lift, new_build, parking",1959599.0
Brent,1063.0,5,3,Flat,1911,0.4536696134419138,"gym, lift",1555851.0
Islington,925.0,5,2,Flat,1856,1.9376999562709014,"cellar, ensuite, loft, new_build, park_view, parking",1169099.0
Lambeth,899.0,4,2,Terraced,1967,0.3024098709544465,"cellar, loft, parking",1065064.0
Bexley,549.0,3,1,Flat,1966,0.30959004235550386,park_view,120000.0
Havering,328.0,3,1,Flat,1888,0.43909902175757537,"concierge, gym, park_view",120000.0
Barnet,588.0,3,2,Studio,2002,1.945759093807281,"balcony, cellar, concierge, garden, river_view, study",120000.0
Croydon,836.0,1,3,Flat,1953,3.020746795398249,"balcony, garden, study",478066.0
Croydon,250.0,3,3,Terraced,1904,0.21309978068573632,study,120000.0
Southwark,687.0,2,3,Semi-Detached,1883,5.325692431681041,"garage, lift, parking",270718.0
Tower Hamlets,776.0,2,1,Flat,1924,1.4933282780657169,"cellar, concierge, ensuite, new_build, parking",587168.0
Bexley,785.0,1,1,Semi-Detached,2017,0.6694946590373273,gym,558800.0
Greenwich,651.0,3,2,Terraced,1850,1.398454530950948,"ensuite, garage, lift, new_build, park_view, study",120000.0
Havering,748.0,1,2,Terraced,1853,1.9733059241438913,"cellar, ensuite, gym, near_tube, parking",202419.0
Haringey,1367.0,5,1,Terraced,1921,0.4618067491296874,"balcony, garage, garden, near_tube, river_view",2362552.0
Wandsworth,1049.0,5,2,Studio,2009,1.981195185973798,"balcony, ensuite, garage, gym, river_view",1694627.0
City of London,682.0,5,3,Maisonette,1898,0.9487295552030367,concierge,744653.0
Wandsworth,829.0,2,1,Flat,1980,0.20905084307549052,"balcony, concierge, garden, new_build, parking",849654.0
Harrow,842.0,1,3,Flat,1949,1.4815786796104993,"cellar, study",602946.0
Kingston upon Thames,620.0,3,2,Terraced,1884,2.5399778583959356,garage,120000.0
Hammersmith and Fulham,619.0,4,2,Maisonette,2008,1.2926727644129656,parking,233437.0
Barnet,1153.0,1,2,Detached,1878,0.3700900622730945,study,1539162.0
Camden,724.0,5,3,Flat,1938,1.3072948006912302,loft,457526.0
Bexley,522.0,3,2,Maisonette,1965,1.1534453952208903,"concierge, garden, lift, new_build, parking, study",120000.0
Southwark,837.0,5,1,Flat,1967,1.392017458777415,parking,925804.0
Westminster,885.0,1,1,Flat,1998,0.19484226047685396,"cellar, ensuite, garage, gym",1248684.0
Brent,258.0,3,3,Terraced,1972,0.22376686965390177,lift,120000.0
Wandsworth,838.0,3,1,Flat,1964,0.6069089709951091,"cellar, ensuite, garage, garden, new_build, park_view",952531.0
Barnet,1110.0,1,3,Terraced,1876,1.728882763407353,"balcony, concierge, new_build, river_view",1318569.0
Kingston upon Thames,985.0,4,2,Flat,1903,1.549188296380686,"balcony, cellar, garden, study",1164983.0
Merton,1519.0,5,1,Semi-Detached,1910,1.8662692843558315,river_view,2845421.0
Camden,1225.0,3,1,Studio,1914,1.4105288648623708,"ensuite, garage, lift, parking, river_view, study",1986194.0
City of London,1285.0,2,3,Flat,1869,1.645497412885965,"balcony, ensuite, park_view",2455105.0
Newham,1690.0,4,1,Terraced,1866,1.148214840386509,new_build,3127790.0
Croydon,1077.0,2,1,Semi-Detached,1926,0.8472210507681899,"ensuite, garage, gym, loft, study",1342538.0
Lambeth,899.0,2,1,Flat,1975,1.5133681773135845,"balcony, concierge, ensuite, gym, lift, study",1074421.0
Enfield,1142.0,4,2,Semi-Detached,2004,0.3364998455920027,concierge,1747086.0
Islington,682.0,3,3,Terraced,2013,0.4257577787472892,"garden, park_view",565844.0
Camden,882.0,2,1,Flat,1933,0.30220001924878037,"lift, loft, park_view, river_view",972139.0
Haringey,656.0,3,3,Detached,2006,1.0882408462104176,cellar,169355.0
Bromley,969.0,5,3,Flat,1929,0.34167637570363146,"cellar, garage, gym, near_tube, new_build",1178130.0
Hounslow,654.0,3,1,Flat,1932,0.07769247767233028,"balcony, garage, loft, new_build",153834.0
Westminster,644.0,1,1,Flat,1886,0.2547763630388215,"concierge, garage, lift, loft",218709.0
Redbridge,974.0,5,2,Semi-Detached,1959,2.542630309996435,"cellar, park_view",1213858.0
Barnet,809.0,4,1,Maisonette,1903,1.0964680835582574,"balcony, ensuite, garage",633049.0
Hounslow,272.0,2,1,Flat,1934,1.935813978381741,cellar,120000.0
Hammersmith and Fulham,413.0,5,2,Flat,2012,0.21758177171487084,"concierge, gym, loft, parking, study",120000.0
Hammersmith and Fulham,506.0,5,3,Flat,1945,1.3641177964547528,"concierge, garden, loft, near_tube",120000.0
Kingston upon Thames,585.0,5,3,Semi-Detached,1902,0.3109547855790759,"ensuite, garage, new_build, river_view",128853.0
Newham,974.0,2,2,Flat,1966,1.3354950511707917,"balcony, loft, new_build, parking, river_view",1161526.0
Waltham Forest,916.0,5,1,Flat,1977,1.8658184646350446,"ensuite, garage, near_tube, river_view",1240365.0
Wandsworth,1170.0,5,1,Flat,1955,1.4875088908550074,"concierge, lift, parking",1930631.0
Camden,1076.0,5,2,Terraced,1857,1.0081517194426777,"garage, garden, gym, near_tube, new_build",1590569.0
Barking and Dagenham,1172.0,3,1,Terraced,1889,2.451342626321217,"concierge, ensuite, lift, loft, park_view, parking",1348649.0
Enfield,1033.0,2,2,Terraced,1872,1.7262696068740822,"cellar, concierge, garage, near_tube, parking, study",1034260.0
Southwark,913.0,2,3,Flat,2016,0.5020592110096989,"concierge, lift, loft, study",1023671.0
Kingston upon Thames,1180.0,5,3,Terraced,1904,0.3251254387156715,"concierge, ensuite, lift",1920302.0
Richmond upon Thames,1126.0,3,1,Terraced,1932,4.170926786606707,near_tube,1621903.0
Tower Hamlets,963.0,5,1,Terraced,2006,0.5307779934807222,"loft, near_tube, study",1346636.0
Kingston upon Thames,1231.0,3,1,Flat,2022,0.8739317709684703,"concierge, garden, lift, park_view, study",1933955.0
Kingston upon Thames,250.0,3,2,Flat,1888,0.4074884015011847,"garage, gym, lift, river_view, study",120000.0
Bromley,763.0,1,1,Terraced,1999,1.6605839317996518,study,430544.0
Haringey,758.0,3,3,Flat,1976,0.4472774579988333,"garage, garden, near_tube, river_view",568384.0
Southwark,1196.0,3,3,Terraced,1956,0.9740310719221976,"concierge, lift, parking, river_view, study",1985996.0
Sutton,1321.0,1,1,Flat,1879,1.2997945224890948,"garden, gym, near_tube, new_build, study",1877619.0
Barking and Dagenham,415.0,1,2,Flat,1970,0.5696114457859427,"ensuite, loft, new_build, park_view, river_view, study",120000.0
Barking and Dagenham,1273.0,3,2,Semi-Detached,1956,1.2867983867978294,near_tube,1937345.0
Hounslow,499.0,2,1,Flat,1927,2.854125615807265,"garden, parking, study",120000.0
Greenwich,508.0,4,3,Flat,1952,1.1450524475884902,park_view,120000.0
City of London,780.0,3,3,Detached,1886,1.5655657258605815,"concierge, garden, park_view, river_view, study",1005466.0
Bexley,755.0,3,1,Flat,1958,0.7081469957635323,"garden, new_build, parking, study",361856.0
Waltham Forest,382.0,1,2,Maisonette,1876,0.6594048826132831,"ensuite, gym, study",120000.0
Ealing,1045.0,3,2,Flat,1899,0.3078739098620193,"balcony, garage, gym, park_view, river_view",1281815.0
Croydon,1054.0,3,1,Detached,1936,1.0709124704036093,"cellar, concierge, ensuite, lift, new_build, study",1333143.0
Islington,1166.0,3,1,Detached,1878,1.9531888890040776,"near_tube, river_view",1722999.0
Merton,720.0,2,1,Flat,2008,1.5075657630330828,"concierge, ensuite, garage, gym, river_view",419397.0
Westminster,838.0,1,3,Terraced,2004,0.6554071496794083,"ensuite, garden, lift, near_tube, park_view, parking",1054707.0
Hammersmith and Fulham,841.0,5,2,Semi-Detached,1932,0.7641897640370064,lift,897923.0
Barking and Dagenham,1356.0,5,3,Terraced,1949,2.8814737192208644,"ensuite, gym, lift, new_build, parking",2194334.0
Lambeth,250.0,5,1,Flat,1900,1.3808032911536936,river_view,120000.0
Camden,563.0,2,2,Maisonette,1886,1.6897814997937826,"balcony, cellar, gym, near_tube, park_view",120000.0
Hackney,852.0,4,2,Semi-Detached,2017,1.8365085698445998,"garage, new_build, park_view, parking, river_view",908027.0
Bexley,524.0,1,2,Studio,1921,0.6818416622089325,"cellar, loft, park_view, parking, river_view, study",120000.0
Hammersmith and Fulham,773.0,5,3,Detached,2015,0.6162453188517959,"balcony, concierge, ensuite, parking",1030823.0
Newham,812.0,1,2,Detached,1861,0.6710175322554209,"concierge, study",366948.0
Bromley,653.0,3,1,Semi-Detached,1868,0.6033978235038717,"cellar, concierge, garden, park_view, study",120000.0
Wandsworth,869.0,5,1,Terraced,1932,2.4984112172519533,"gym, study",1033779.0
Camden,1038.0,4,2,Maisonette,1986,0.8397655918863917,river_view,1618397.0
Brent,779.0,5,1,Terraced,1923,2.259024143860421,study,500480.0
Islington,714.0,3,1,Flat,1996,0.862244766833937,"balcony, ensuite, garden, gym, lift, new_build",655158.0
Barking and Dagenham,800.0,1,1,Terraced,1873,0.9046598173391224,"cellar, garden, new_build",244946.0
Tower Hamlets,848.0,1,1,Flat,1998,0.14763972660945932,balcony,824445.0
Brent,328.0,1,1,Maisonette,1927,0.6400604367195952,ensuite,120000.0
Camden,988.0,1,2,Terraced,1899,2.544460678067318,balcony,1472772.0
Islington,715.0,3,2,Terraced,1961,2.479864646484977,"balcony, ensuite, garden, new_build, parking",545112.0
Lambeth,1228.0,1,1,Flat,1985,0.6264697389815198,near_tube,1965421.0
Greenwich,1027.0,1,1,Terraced,2011,0.0872270030007839,"ensuite, garden, loft, near_tube, study",1272020.0
Hillingdon,1201.0,3,2,Flat,1865,0.4196654431157138,"concierge, garden, gym, park_view",1682739.0
Waltham Forest,547.0,4,1,Semi-Detached,1972,0.6214836115865844,"garden, lift",120000.0
Barking and Dagenham,739.0,4,3,Terraced,1904,0.6250781019066384,"balcony, concierge, ensuite, garden, gym, new_build",414638.0
Southwark,477.0,1,2,Terraced,1937,0.6248164925269816,"balcony, gym, near_tube",120000.0
Merton,638.0,5,2,Flat,1930,0.9890751172727867,"cellar, garden, near_tube",271712.0
Bromley,1226.0,3,1,Terraced,1983,0.37859802543758375,"ensuite, garage, garden, gym, new_build",1840283.0
Greenwich,1296.0,2,1,Terraced,1919,0.881421160738224,"balcony, loft, near_tube, river_view",1961648.0
Hackney,506.0,2,1,Detached,1898,1.198606872414221,"ensuite, garage, garden, lift, new_build",120000.0
Ealing,713.0,5,2,Maisonette,1934,0.6658646235468404,"garage, park_view, parking, river_view",450902.0
Barnet,827.0,3,1,Semi-Detached,1966,1.026226690018872,"garden, loft, near_tube, new_build, park_view, parking",702364.0
Camden,1026.0,2,3,Flat,1997,2.8290780972541154,"concierge, garden, lift",1704148.0
Sutton,322.0,3,1,Flat,1850,1.5544283715047602,"lift, parking",120000.0
Hounslow,369.0,1,2,Maisonette,1948,1.3984801856142532,river_view,120000.0
